Entity,Entropy,SemanticEntropy,Gap,Refusal
Qpubwe PLC,0.09217703615248128,0.0,9.062433862433862,1.7022865081812185e-10
Tapd Abuk,0.2136578552811233,0.0,7.640694444444444,5.2474361233713566e-08
Avrbci Ltd,0.15252173765523036,0.0,7.714015151515152,4.0073893730503745e-09
Ctvepy SAS,0.17681030061845718,0.0,7.992550505050505,2.4267096945357527e-08
Vkitze GmbH,0.10988448906613107,0.0,8.802272727272724,1.517517356389385e-09
Xqtb Laur,0.191454411030806,0.0,7.851173222912352,2.7705826123851844e-09
Cqndue LLC,0.13698602304582713,0.0,8.582076719576719,1.7637872521383015e-09
Skqn Esui,0.1624815679085329,0.0,8.274431818181817,2.150076070067667e-09
Jzrcws SA,0.29897510730485327,0.0,6.842750066205126,0.05243475737614212
Okrb Qxpd,0.16915483163808373,0.0,7.994065656565656,5.234908925156801e-09
Dmimyu GmbH,0.2247277529604057,0.0,7.68647342995169,1.9319134750680096e-09
Txctcl AG,0.18606840515228087,0.0,8.151530612244898,5.126935541565631e-09
Qsihxg GmbH,0.1801223648685822,0.0,7.999206349206347,3.6074640182571085e-09
Errg Zipo,0.20454589442737436,0.0,8.126388888888888,1.0561222089314898e-08
Clsvfw AG,0.21655288768885825,0.0,7.234469696969697,3.1020719083963808e-09
Mjlwxf NV,0.14086028405999002,0.0,8.0993961352657,4.644419577961773e-09
Ajoo Gufx,0.14190731473900645,0.0,8.66333333333333,8.18705963546659e-09
Mnmi Haem,0.26226310741821246,0.0,7.23695652173913,4.5459897367100197e-08
Wnzatj SAS,0.762958738637782,0.0,3.1969186244467154,0.31866643876905004
Yrnw Lvgj,0.18167769894538796,0.0,8.062689393939394,4.163990439611484e-09
Ffsi Mneb,0.22008892208700273,0.0,7.89093567251462,4.923854064703872e-08
Lasnoj SAS,0.21647883095058243,0.0,7.505895691609978,3.84553724144512e-09
Ecxk Avfj,0.1350698000536918,0.0,8.410353535353536,6.2114749674212254e-09
Nchdfd AG,0.1799662821682883,0.0,8.161427696078432,1.529059881288703e-07
