Entity,Entropy,SemanticEntropy,Gap,Refusal
Qpubwe PLC,0.3782695622665239,0.0,8.64435969463543,1.039760115183324e-05
Tapd Abuk,0.4607045337667801,0.0,8.375357550155938,1.1207501508832754e-05
Avrbci Ltd,0.3966025901563494,0.0,8.873608565493647,4.9301063125023046e-06
Ctvepy SAS,0.3728211538326917,0.0,8.442341664411977,7.481194391181171e-05
Vkitze GmbH,0.38951410292468386,0.0,8.65344742063492,9.480188484759253e-06
Xqtb Laur,0.3655117733724905,0.0,8.953476498357963,1.2406785889204714e-06
Cqndue LLC,0.366095762674992,0.0,9.050754540598291,7.97193267794719e-06
Skqn Esui,0.3890120478262104,0.0,8.691600480612578,2.4399991720097514e-06
Jzrcws SA,0.3347541627977471,0.0,8.681785764389927,0.022230231552310013
Okrb Qxpd,0.47672474330620074,0.0,8.12310101010101,9.307660318516528e-06
Dmimyu GmbH,0.31044136754635143,0.0,9.444498817155068,9.153964504199263e-07
Txctcl AG,0.35225378116908185,0.0,9.250235292980827,1.9591719918597803e-06
Qsihxg GmbH,0.31079834673117646,0.0,9.003622685185187,5.390707221679739e-07
Errg Zipo,0.36970484093130845,0.0,8.979189068100355,2.881550135126267e-06
Clsvfw AG,0.2848699830976392,0.0,9.61137192780338,1.2960808880316366e-06
Mjlwxf NV,0.47755505664514514,0.0,8.217852182539682,4.353275268388944e-06
Ajoo Gufx,0.38270633995236125,0.0,8.558903147857892,5.496271850417605e-06
Mnmi Haem,0.34354503715059465,0.0,9.624691358024691,1.7181809056258798e-06
Wnzatj SAS,0.4728209450134013,0.0,7.14524617423389,0.21276429663227414
Yrnw Lvgj,0.36833203574171514,0.0,9.342399440836939,4.786775496574795e-05
Ffsi Mneb,0.48253107907679993,0.0,8.672891865079366,8.042890476460198e-06
Lasnoj SAS,0.3178344916574257,0.0,9.705764991181658,3.633772898856855e-07
Ecxk Avfj,0.31591394804851114,0.0,9.210607078853046,9.307973285005075e-07
Nchdfd AG,0.35898387217705147,0.0,9.230820105820104,1.838658642787372e-06
