Entity,Beta,Mean
Ajoo Gufx,"Beta(a=1, b=47.0)",0.020833333333333332
Avrbci Ltd,"Beta(a=1, b=45.0)",0.021739130434782608
Clsvfw AG,"Beta(a=1, b=44.0)",0.022222222222222223
Cqndue LLC,"Beta(a=1, b=36.0)",0.02702702702702703
Ctvepy SAS,"Beta(a=1, b=44.0)",0.022222222222222223
Dmimyu GmbH,"Beta(a=1, b=42.0)",0.023255813953488372
Ecxk Avfj,"Beta(a=1, b=43.0)",0.022727272727272728
Errg Zipo,"Beta(a=1, b=43.0)",0.022727272727272728
Ffsi Mneb,"Beta(a=1, b=39.0)",0.025
Jzrcws SA,"Beta(a=1, b=43.0)",0.022727272727272728
Lasnoj SAS,"Beta(a=1, b=41.0)",0.023809523809523808
Mjlwxf NV,"Beta(a=1, b=44.0)",0.022222222222222223
Mnmi Haem,"Beta(a=1, b=40.0)",0.024390243902439025
Nchdfd AG,"Beta(a=1, b=40.0)",0.024390243902439025
Okrb Qxpd,"Beta(a=1, b=43.0)",0.022727272727272728
Qpubwe PLC,"Beta(a=1, b=43.0)",0.022727272727272728
Qsihxg GmbH,"Beta(a=1, b=42.0)",0.023255813953488372
Skqn Esui,"Beta(a=1, b=42.0)",0.023255813953488372
Tapd Abuk,"Beta(a=1, b=43.0)",0.022727272727272728
Txctcl AG,"Beta(a=1, b=44.0)",0.022222222222222223
Vkitze GmbH,"Beta(a=1, b=42.0)",0.023255813953488372
Wnzatj SAS,"Beta(a=1.4871799868312825, b=50.0)",0.028884471575480616
Xqtb Laur,"Beta(a=1, b=41.0)",0.023809523809523808
Yrnw Lvgj,"Beta(a=1, b=42.0)",0.023255813953488372
