Entity,Entropy,SemanticEntropy,Gap,Refusal
Qpubwe PLC,0.3185778093544361,0.0,8.607261604136603,8.068107482037123e-07
Tapd Abuk,0.29312535608600454,0.0,8.904777462121213,2.2991355449752947e-07
Avrbci Ltd,0.24750072128246273,0.0,9.70094696969697,1.1546887684189316e-07
Ctvepy SAS,0.20362512296519145,0.0,9.427604166666667,3.180795577586803e-07
Vkitze GmbH,0.10184284281902352,0.0,9.972800925925927,4.300946038419631e-08
Xqtb Laur,0.18057535706135552,0.0,10.012190287616423,2.637269918941143e-08
Cqndue LLC,0.17233330899603336,0.0,9.760326980118645,1.1440656542285723e-07
Skqn Esui,0.26267237765608475,0.0,9.46641002415459,2.054611584725942e-06
Jzrcws SA,0.19314370632177147,0.0,9.419907803836377,0.003663199261109302
Okrb Qxpd,0.1977070074603337,0.0,9.335969065656567,5.368975674002007e-07
Dmimyu GmbH,0.1784744221619464,0.0,10.159978864734299,5.288975408306429e-07
Txctcl AG,0.2157662481132603,0.0,9.346088203463204,0.06000011513100155
Qsihxg GmbH,0.2171060380626127,0.0,9.498048941798942,1.3263295263738523e-07
Errg Zipo,0.22615881718799485,0.0,10.05031426906427,8.56958252108587e-07
Clsvfw AG,0.20296293342491378,0.0,10.03030303030303,6.109922648370622e-08
Mjlwxf NV,0.22000862368802301,0.0,9.542829106280193,0.021740100177852183
Ajoo Gufx,0.21782678831451047,0.0,9.278038194444443,1.0057839958943494e-07
Mnmi Haem,0.17907056447892303,0.0,10.587916666666667,6.143279522328148e-07
Wnzatj SAS,0.7052084442059466,0.0,4.363899075627635,0.2766155998363486
Yrnw Lvgj,0.20097637110197875,0.0,9.766046114554637,0.02272730452858351
Ffsi Mneb,0.2884638319622497,0.0,9.273367723285489,0.026316388724990824
Lasnoj SAS,0.25896544620746126,0.0,9.700656114718614,1.0997624847732232e-06
Ecxk Avfj,0.1764761635077042,0.0,10.612152777777778,5.600397922306663e-07
Nchdfd AG,0.16677152659797287,0.0,9.522286414565826,6.831762634120513e-08
