Entity,Entropy,SemanticEntropy,Gap,Refusal
Errg Zipo,0.2376050407072902,0.0,9.19235188261351,0.0
Qsihxg GmbH,0.2580237969225261,0.0,9.340564437984497,0.0
Mjlwxf NV,0.325752405077713,0.0,8.92409119897959,0.0
Ctvepy SAS,0.25652812652315,0.0,9.240029761904761,0.0
Dmimyu GmbH,0.2129122465337013,0.0,10.142456774376416,0.0
Ecxk Avfj,0.31266016498777294,0.0,8.89709338280767,0.0
Clsvfw AG,0.31624856166212795,0.0,9.226933136308135,0.0
Skqn Esui,0.3013357800206395,0.0,9.031366921768708,0.0
Txctcl AG,0.27214052756722096,0.0,9.05918013038549,0.0
Xqtb Laur,0.2709344589325973,0.0,9.166612884067153,0.0
Tapd Abuk,0.2519992377192302,0.0,9.261883255633256,0.0
Nchdfd AG,0.2925400761536397,0.0,9.073518668831166,0.0
Avrbci Ltd,0.35147749736628686,0.0,8.791610863095238,0.0
Lasnoj SAS,0.30543067606880436,0.0,9.11927380952381,0.0
Yrnw Lvgj,0.31018321437590884,0.0,9.180685361265716,0.0
Vkitze GmbH,0.2392296153257626,0.0,9.373698781838318,0.0
Ffsi Mneb,0.264467274178993,0.0,9.513024672399673,0.0
Cqndue LLC,0.2717791113689103,0.0,9.058839285714285,0.0
Wnzatj SAS,0.3463945287630594,0.0,9.219704834893788,0.0
Okrb Qxpd,0.2991985446134944,0.0,9.01558014354067,0.0
Jzrcws SA,0.22184803752931986,0.0,9.351290760869563,0.0
Qpubwe PLC,0.26592931674969195,0.0,8.847200933756165,0.0
Mnmi Haem,0.2486724610764086,0.0,9.351770833333331,0.0
Ajoo Gufx,0.21261749361790308,0.0,9.565098443223443,0.0
